DOMESTIC MONTHLY REPORT INDUSTRY TOTALS (see definitions),,,,,,,,,,,,,,,,,,,,,
CITY PAIR STATISTICS :  TRAFFIC ON BOARD BY STAGES,,,,,,,,,,,,,,,,,,,,,
REPORT PERIOD FROM 1 JULY 1994 TO JUNE 2004,,,,,,,,,,,,,,,,,,,,,
Traffic covers both directions of each city pair.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Monthly totals,,,,,,,,,,,,Moving annual totals,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City Pair Route,,Year,Month,Revenue,Aircraft,Rev Pax,Distance,RPKs,ASKs,Seats,,Revenue,Aircraft,Rev Pax,,RPKs,ASKs,Seats,,,
Industry Domestic/Regional,,,,Passengers,Trips,LF %,GC (klm),,,,,Passengers,Trips,LF %,,,,,,,
BNE,MEL,2003,2,"158,062",1325,78.0,"1,381","218,283,622","279,786,457","202,597",,"418,816","4,309",75.3,,"586,574,026","779,112,552","557,993",,Brisbane - Melbourne,
BNE,MEL,2003,3,"180,019",1486,77.4,"1,381","248,606,239","320,999,640","232,440",,"475,126","4,815",76.0,,"664,165,204","873,706,091","628,448",,Brisbane - Melbourne,
BNE,MEL,2003,4,"183,230",1436,82.0,"1,381","253,040,630","308,507,114","223,394",,"486,328","4,618",79.9,,"685,606,179","858,591,726","606,105",,Brisbane - Melbourne,
BNE,MEL,2003,5,"168,017",1448,76.3,"1,381","232,031,477","304,243,967","220,307",,"459,000","4,700",76.7,,"651,806,548","849,813,673","601,161",,Brisbane - Melbourne,
BNE,MEL,2003,6,"173,131",1379,79.7,"1,381","239,093,911","299,893,817","217,157",,"464,741","4,573",79.9,,"667,658,543","836,032,309","586,527",,Brisbane - Melbourne,
BNE,MEL,2003,7,"202,017",1448,87.6,"1,381","278,985,477","318,440,647","230,587",,"549,440","4,893",86.8,,"795,376,790","916,040,167","639,527",,Brisbane - Melbourne,
BNE,MEL,2003,8,"197,344",1471,83.9,"1,381","272,532,064","324,798,771","235,191",,"528,048","4,873",82.1,,"752,806,581","917,195,547","646,737",,Brisbane - Melbourne,
BNE,MEL,2003,9,"221,781",1489,90.6,"1,381","306,279,561","337,979,035","244,735",,"558,018","4,980",82.5,,"790,503,534","958,055,101","676,185",,Brisbane - Melbourne,
BNE,MEL,2003,10,"219,944",1498,88.8,"1,381","303,742,664","342,030,889","247,669",,"583,262","5,152",83.1,,"823,196,838","991,180,701","701,193",,Brisbane - Melbourne,
BNE,MEL,2003,11,"204,446",1505,81.5,"1,381","282,339,926","346,353,419","250,799",,"529,168","5,007",77.0,,"745,363,725","967,522,805","688,825",,Brisbane - Melbourne,
BNE,MEL,2003,12,"208,224",1610,78.5,"1,381","287,557,344","366,090,671","265,091",,"554,942","5,267",76.5,,"782,168,658","1,022,480,167","727,469",,Brisbane - Melbourne,
BNE,MEL,2004,1,"218,993",1586,84.4,"1,381","302,429,333","358,359,833","259,493",,"559,036","5,185",78.7,,"792,515,280","1,006,598,404","713,959",,Brisbane - Melbourne,
BNE,MEL,2004,2,"174,699",1429,75.5,"1,381","241,259,319","319,697,357","231,497",,"474,681","4,746",73.2,,"667,400,011","912,179,027","652,486",,Brisbane - Melbourne,
BNE,MEL,2004,3,"199,395",1541,79.5,"1,381","275,364,495","346,166,984","250,664",,"538,445","5,070",76.1,,"757,142,601","994,823,661","712,230",,Brisbane - Melbourne,
BNE,MEL,2004,4,"189,333",1468,78.6,"1,381","261,468,873","332,544,800","240,800",,"536,805","4,991",76.4,,"757,044,439","991,469,570","699,406",,Brisbane - Melbourne,
BNE,MEL,2004,5,"197,330",1556,76.6,"1,381","272,512,730","355,654,454","257,534",,"541,820","5,262",73.1,,"770,662,066","1,054,820,598","742,849",,Brisbane - Melbourne,
BNE,MEL,2004,6,"215,738",1630,82.3,"1,381","298,569,860","362,855,913","262,173",,"574,077","5,258",78.3,,"820,639,951","1,047,895,292","736,870",,Brisbane - Melbourne,
