DOMESTIC/REGIONAL AIRLINES,,,,,,,,,
CITY PAIR STATISTICS :  TRAFFIC ON BOARD BY STAGES,,,,,,,,,
REPORT PERIOD FROM 1 JANUARY 1984  TO 30 JUNE 1994,,,,,,,,,
Traffic covers both directions of each city pair.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
City Pair Route,,Year,Month,Revenue,Aircraft,Rev Pax,Distance,RPKs,ASKs
Industry Domestic/Regional,,,,Passengers,Trips,LF %,GC (klm),,
,,,,,,,,,
,,,,,,,,,
ASP,DRW,1984,8,"9,922",86,81.5,"1,305","12,948,210","15,887,374"
ASP,DRW,1984,9,"9,068",77,82.1,"1,305","11,833,740","14,413,812"
ASP,DRW,1984,10,"8,120",78,73.4,"1,305","10,596,600","14,436,785"
ASP,DRW,1984,11,"6,870",69,69.1,"1,305","8,965,350","12,974,457"
ASP,DRW,1984,12,"6,103",67,64.9,"1,305","7,964,415","12,271,826"
ASP,DRW,1985,1,"7,901",92,60.2,"1,305","10,310,805","17,127,583"
ASP,DRW,1985,2,"6,627",66,69.7,"1,305","8,648,235","12,407,798"
ASP,DRW,1985,3,"7,584",76,69.3,"1,305","9,897,120","14,281,558"
ASP,DRW,1985,4,"7,720",76,71.1,"1,305","10,074,600","14,169,620"
ASP,DRW,1985,5,"9,821",93,76.0,"1,305","12,816,405","16,863,691"
ASP,DRW,1985,6,"11,351",94,85.4,"1,305","14,813,055","17,345,498"
ASP,DRW,1985,7,"11,549",110,73.6,"1,305","15,071,445","20,477,507"
ASP,DRW,1985,8,"12,916",118,74.7,"1,305","16,855,380","22,564,096"
ASP,DRW,1985,9,"11,761",114,69.3,"1,305","15,348,105","22,147,338"
ASP,DRW,1985,10,"10,149",106,66.4,"1,305","13,244,445","19,946,453"
ASP,DRW,1985,11,"8,931",103,59.7,"1,305","11,654,955","19,522,538"
ASP,DRW,1985,12,"9,969",117,58.8,"1,305","13,009,545","22,125,077"
ASP,DRW,1986,1,"11,103",118,65.0,"1,305","14,489,415","22,291,408"
ASP,DRW,1986,2,"8,147",93,63.3,"1,305","10,631,835","16,795,948"
ASP,DRW,1986,3,"9,619",117,57.4,"1,305","12,552,795","21,868,981"
ASP,DRW,1986,4,"10,316",129,56.4,"1,305","13,462,380","23,869,468"
ASP,DRW,1986,5,"13,111",133,64.5,"1,305","17,109,855","26,526,907"
ASP,DRW,1986,6,"13,326",131,69.2,"1,305","17,390,430","25,130,679"
ASP,DRW,1986,7,"15,613",137,76.2,"1,305","20,374,965","26,738,799"
ASP,DRW,1986,8,"15,617",139,71.7,"1,305","20,380,185","28,424,247"
ASP,DRW,1986,9,"12,334",138,61.0,"1,305","16,095,870","26,386,672"
ASP,DRW,1986,10,"11,203",142,53.9,"1,305","14,619,915","27,124,147"
ASP,DRW,1986,11,"10,030",136,50.7,"1,305","13,089,150","25,816,864"
ASP,DRW,1986,12,"10,996",156,48.7,"1,305","14,349,780","29,465,667"
ASP,DRW,1987,1,"13,418",145,62.3,"1,305","17,510,490","28,106,726"
ASP,DRW,1987,2,"8,471",116,53.2,"1,305","11,054,655","20,779,427"
ASP,DRW,1987,3,"9,566",142,49.1,"1,305","12,483,630","25,424,908"
ASP,DRW,1987,4,"11,759",139,59.1,"1,305","15,345,495","25,965,305"
ASP,DRW,1987,5,"13,443",158,63.4,"1,305","17,543,115","27,670,528"
ASP,DRW,1987,6,"15,045",154,72.3,"1,305","19,633,725","27,155,913"
ASP,DRW,1987,7,"20,668",170,81.1,"1,305","26,971,740","33,257,386"
ASP,DRW,1987,8,"17,896",168,76.9,"1,305","23,354,280","30,369,675"
ASP,DRW,1987,9,"14,964",163,65.6,"1,305","19,528,020","29,768,323"
ASP,DRW,1987,10,"13,600",164,58.1,"1,305","17,748,000","30,547,332"
ASP,DRW,1987,11,"11,764",164,54.0,"1,305","15,352,020","28,429,667"
ASP,DRW,1987,12,"14,025",177,58.4,"1,305","18,302,625","31,340,111"
ASP,DRW,1988,1,"15,248",174,64.8,"1,305","19,898,640","30,707,778"
ASP,DRW,1988,2,"9,670",147,53.6,"1,305","12,619,350","23,543,563"
ASP,DRW,1988,3,"10,996",154,56.2,"1,305","14,349,780","25,533,416"
ASP,DRW,1988,4,"13,322",151,67.2,"1,305","17,385,210","25,870,848"
ASP,DRW,1988,5,"14,920",162,70.8,"1,305","19,470,600","27,500,847"
ASP,DRW,1988,6,"16,519",148,84.3,"1,305","21,557,295","25,572,117"
ASP,DRW,1988,7,"20,371",164,87.9,"1,305","26,584,155","30,243,635"
ASP,DRW,1988,8,"18,959",155,88.7,"1,305","24,741,495","27,893,455"
ASP,DRW,1988,9,"16,940",151,80.7,"1,305","22,106,700","27,393,680"
ASP,DRW,1988,10,"14,797",154,68.8,"1,305","19,310,085","28,066,984"
ASP,DRW,1988,11,"11,182",138,64.6,"1,305","14,592,510","22,589,025"
ASP,DRW,1988,12,"13,557",147,65.8,"1,305","17,691,885","26,887,363"
ASP,DRW,1989,1,"14,170",147,68.6,"1,305","18,491,850","26,956,050"
ASP,DRW,1989,2,"10,027",124,70.4,"1,305","13,085,235","18,586,982"
ASP,DRW,1989,3,"11,578",139,68.1,"1,305","15,109,290","22,186,916"
ASP,DRW,1989,4,"13,757",137,74.0,"1,305","17,952,885","24,260,655"
ASP,DRW,1989,5,"14,343",143,76.0,"1,305","18,717,615","24,628,441"
ASP,DRW,1989,6,"17,681",139,91.4,"1,305","23,073,705","25,244,754"
ASP,DRW,1989,7,"21,728",159,84.1,"1,305","28,355,040","33,715,862"
ASP,DRW,1989,8,"13,056",107,82.1,"1,305","17,038,080","20,752,838"
ASP,DRW,1989,9,555,5,74.0,"1,305","724,275","978,750"
ASP,DRW,1989,10,"2,546",30,74.6,"1,305","3,322,530","4,453,794"
ASP,DRW,1989,11,"6,629",81,74.1,"1,305","8,650,845","11,674,555"
ASP,DRW,1989,12,"8,008",94,74.3,"1,305","10,450,440","14,065,195"
ASP,DRW,1990,1,"10,141",108,65.9,"1,305","13,234,005","20,081,950"
ASP,DRW,1990,2,"9,032",109,57.8,"1,305","11,786,760","20,392,318"
ASP,DRW,1990,3,"11,022",130,63.5,"1,305","14,383,710","22,651,512"
ASP,DRW,1990,4,"12,543",133,73.8,"1,305","16,368,615","22,179,695"
ASP,DRW,1990,5,"14,894",135,80.7,"1,305","19,436,670","24,085,093"
ASP,DRW,1990,6,"15,199",135,82.6,"1,305","19,834,695","24,012,948"
ASP,DRW,1990,7,"19,675",141,81.8,"1,305","25,675,875","31,388,600"
ASP,DRW,1990,8,"17,373",136,74.0,"1,305","22,671,765","30,637,520"
ASP,DRW,1990,9,"14,499",127,67.1,"1,305","18,921,195","28,198,502"
ASP,DRW,1990,10,"14,764",140,61.7,"1,305","19,267,020","31,226,937"
ASP,DRW,1990,11,"11,963",145,51.9,"1,305","15,611,715","30,080,376"
ASP,DRW,1990,12,"13,530",148,56.5,"1,305","17,656,650","31,250,708"
ASP,DRW,1991,1,"15,342",156,60.4,"1,305","20,021,310","33,147,864"
ASP,DRW,1991,2,"9,737",129,47.6,"1,305","12,706,785","26,694,926"
ASP,DRW,1991,3,"11,067",133,51.1,"1,305","14,442,435","28,263,082"
ASP,DRW,1991,4,"13,351",131,63.5,"1,305","17,423,055","27,437,882"
ASP,DRW,1991,5,"15,408",147,67.7,"1,305","20,107,440","29,700,798"
ASP,DRW,1991,6,"12,143",144,70.5,"1,305","15,846,615","22,477,468"
ASP,DRW,1991,7,"15,275",156,82.2,"1,305","19,933,875","24,250,456"
ASP,DRW,1991,8,"13,960",155,78.0,"1,305","18,217,800","23,356,154"
ASP,DRW,1991,9,"11,932",148,71.1,"1,305","15,571,260","21,900,506"
ASP,DRW,1991,10,"11,181",155,63.9,"1,305","14,591,205","22,834,437"
ASP,DRW,1991,11,"9,210",150,54.6,"1,305","12,019,050","22,012,912"
ASP,DRW,1991,12,"10,483",152,61.2,"1,305","13,680,315","22,353,456"
ASP,DRW,1992,1,"10,733",150,68.7,"1,305","14,006,565","20,388,013"
ASP,DRW,1992,2,"9,177",125,70.5,"1,305","11,975,985","16,987,213"
ASP,DRW,1992,3,"8,639",133,61.8,"1,305","11,273,895","18,242,549"
ASP,DRW,1992,4,"11,230",133,67.1,"1,305","14,655,150","21,840,760"
ASP,DRW,1992,5,"11,097",136,67.1,"1,305","14,481,585","21,582,094"
ASP,DRW,1992,6,"11,853",129,74.8,"1,305","15,468,165","20,679,365"
ASP,DRW,1992,7,"15,253",151,80.8,"1,305","19,905,165","24,635,105"
ASP,DRW,1992,8,"12,115",148,67.1,"1,305","15,810,075","23,561,960"
ASP,DRW,1992,9,"10,160",140,63.5,"1,305","13,258,800","20,880,000"
ASP,DRW,1992,10,"11,651",141,70.1,"1,305","15,204,555","21,689,807"
ASP,DRW,1992,11,"10,637",128,66.6,"1,305","13,881,285","20,842,770"
ASP,DRW,1992,12,"10,661",132,64.7,"1,305","13,912,605","21,503,253"
ASP,DRW,1993,1,"10,477",132,63.6,"1,305","13,672,485","21,497,618"
ASP,DRW,1993,2,"8,768",119,59.7,"1,305","11,442,240","19,166,231"
ASP,DRW,1993,3,"10,787",132,65.4,"1,305","14,077,035","21,524,518"
ASP,DRW,1993,4,"11,604",133,73.1,"1,305","15,143,220","20,715,759"
ASP,DRW,1993,5,"13,203",138,75.8,"1,305","17,229,915","22,730,759"
ASP,DRW,1993,6,"13,860",132,82.7,"1,305","18,087,300","21,870,979"
ASP,DRW,1993,7,"16,977",153,90.0,"1,305","22,154,985","24,616,650"
ASP,DRW,1993,8,"15,742",150,83.8,"1,305","20,543,310","24,514,690"
ASP,DRW,1993,9,"12,812",144,71.8,"1,305","16,719,660","23,286,435"
ASP,DRW,1993,10,"13,814",152,72.0,"1,305","18,027,270","25,037,875"
ASP,DRW,1993,11,"11,936",140,66.0,"1,305","15,576,480","23,600,727"
ASP,DRW,1993,12,"12,384",143,67.5,"1,305","16,161,120","23,942,400"
ASP,DRW,1994,1,"11,970",145,64.0,"1,305","15,620,850","24,407,578"
ASP,DRW,1994,2,"9,523",119,62.5,"1,305","12,427,515","19,884,024"
ASP,DRW,1994,3,"10,542",135,60.3,"1,305","13,757,310","22,814,776"
ASP,DRW,1994,4,"11,366",143,62.6,"1,305","14,832,630","23,694,297"
ASP,DRW,1994,5,"12,239",146,66.1,"1,305","15,971,895","24,163,230"
ASP,DRW,1994,6,"14,406",141,79.4,"1,305","18,799,830","23,677,368"
ASP,SYD,1984,1,"2,896",31,75.8,"2,022","5,855,712","7,725,214"
ASP,SYD,1984,2,"2,136",26,67.9,"2,022","4,318,992","6,360,813"
ASP,SYD,1984,3,"2,116",29,64.1,"2,022","4,278,552","6,674,808"
ASP,SYD,1984,4,"2,272",25,77.7,"2,022","4,593,984","5,912,463"
ASP,SYD,1984,5,"2,615",29,74.2,"2,022","5,287,530","7,126,051"
ASP,SYD,1984,6,"2,597",31,69.5,"2,022","5,251,134","7,555,588"
ASP,SYD,1984,7,"3,105",31,79.9,"2,022","6,278,310","7,857,710"
ASP,SYD,1984,8,"3,399",35,80.2,"2,022","6,872,778","8,569,549"
ASP,SYD,1984,9,"2,859",31,73.5,"2,022","5,780,898","7,865,167"
ASP,SYD,1984,10,"2,323",30,63.5,"2,022","4,697,106","7,397,017"
ASP,SYD,1984,11,"2,597",29,67.6,"2,022","5,251,134","7,767,950"
ASP,SYD,1984,12,"2,349",23,73.7,"2,022","4,749,678","6,444,611"
ASP,SYD,1985,1,"2,927",30,69.1,"2,022","5,918,394","8,564,970"
ASP,SYD,1985,2,"2,006",26,57.4,"2,022","4,056,132","7,066,432"
ASP,SYD,1985,3,"2,848",32,64.1,"2,022","5,758,656","8,983,863"
ASP,SYD,1985,4,"2,612",26,71.4,"2,022","5,281,464","7,397,008"
ASP,SYD,1985,5,"4,314",42,76.8,"2,022","8,722,908","11,357,953"
ASP,SYD,1985,6,"3,884",40,72.2,"2,022","7,853,448","10,877,352"
ASP,SYD,1985,7,"4,459",44,78.1,"2,022","9,016,098","11,544,300"
ASP,SYD,1985,8,"6,066",59,77.2,"2,022","12,265,452","15,887,891"
ASP,SYD,1985,9,"6,027",62,75.3,"2,022","12,186,594","16,184,056"
ASP,SYD,1985,10,"5,069",54,71.0,"2,022","10,249,518","14,435,941"
ASP,SYD,1985,11,"4,677",57,62.8,"2,022","9,456,894","15,058,748"
ASP,SYD,1985,12,"4,730",57,64.5,"2,022","9,564,060","14,828,000"
ASP,SYD,1986,1,"5,508",58,70.3,"2,022","11,137,176","15,842,356"
ASP,SYD,1986,2,"3,714",50,59.8,"2,022","7,509,708","12,558,040"
ASP,SYD,1986,3,"4,960",54,70.2,"2,022","10,029,120","14,286,496"
ASP,SYD,1986,4,"6,171",62,66.1,"2,022","12,477,762","18,877,098"
ASP,SYD,1986,5,"6,034",60,75.3,"2,022","12,200,748","16,202,853"
ASP,SYD,1986,6,"5,279",57,73.3,"2,022","10,674,138","14,562,262"
ASP,SYD,1986,7,"6,400",62,79.1,"2,022","12,940,800","16,360,051"
ASP,SYD,1986,8,"7,631",69,83.5,"2,022","15,429,882","18,478,901"
ASP,SYD,1986,9,"5,978",65,74.3,"2,022","12,087,516","16,268,528"
ASP,SYD,1986,10,"5,776",65,70.4,"2,022","11,679,072","16,589,591"
ASP,SYD,1986,11,"5,165",62,67.2,"2,022","10,443,630","15,541,116"
ASP,SYD,1986,12,"5,222",62,69.2,"2,022","10,558,884","15,258,503"
ASP,SYD,1987,1,"6,176",69,72.2,"2,022","12,487,872","17,296,222"
ASP,SYD,1987,2,"4,267",52,69.7,"2,022","8,627,874","12,378,585"
ASP,SYD,1987,3,"5,050",66,64.3,"2,022","10,211,100","15,880,404"
ASP,SYD,1987,4,"5,724",65,73.6,"2,022","11,573,928","15,725,446"
ASP,SYD,1987,5,"6,520",77,71.2,"2,022","13,183,440","18,516,067"
ASP,SYD,1987,6,"6,807",100,58.5,"2,022","13,763,754","23,527,785"
ASP,SYD,1987,7,"10,904",112,81.1,"2,022","22,047,888","27,186,052"
ASP,SYD,1987,8,"9,961",108,77.7,"2,022","20,141,142","25,921,676"
ASP,SYD,1987,9,"9,296",104,74.9,"2,022","18,796,512","25,095,477"
ASP,SYD,1987,10,"9,731",120,68.8,"2,022","19,676,082","28,598,956"
ASP,SYD,1987,11,"7,577",105,62.2,"2,022","15,320,694","24,631,341"
ASP,SYD,1987,12,"7,258",101,62.9,"2,022","14,675,676","23,331,758"
ASP,SYD,1988,1,"9,325",119,68.2,"2,022","18,855,150","27,646,848"
ASP,SYD,1988,2,"6,090",93,59.9,"2,022","12,313,980","20,557,563"
ASP,SYD,1988,3,"7,912",112,65.7,"2,022","15,998,064","24,350,174"
ASP,SYD,1988,4,"8,879",111,71.0,"2,022","17,953,338","25,286,392"
ASP,SYD,1988,5,"8,345",111,67.6,"2,022","16,873,590","24,960,932"
ASP,SYD,1988,6,"8,932",110,73.3,"2,022","18,060,504","24,639,160"
ASP,SYD,1988,7,"12,840",134,84.8,"2,022","25,962,480","30,616,132"
ASP,SYD,1988,8,"12,279",133,82.6,"2,022","24,828,138","30,058,278"
ASP,SYD,1988,9,"11,440",127,80.1,"2,022","23,131,680","28,878,502"
ASP,SYD,1988,10,"11,140",129,77.5,"2,022","22,525,080","29,064,619"
ASP,SYD,1988,11,"8,473",125,61.6,"2,022","17,132,406","27,812,347"
ASP,SYD,1988,12,"7,798",129,55.6,"2,022","15,767,556","28,358,914"
ASP,SYD,1989,1,"8,133",124,59.0,"2,022","16,444,926","27,872,756"
ASP,SYD,1989,2,"6,634",106,59.8,"2,022","13,413,948","22,431,351"
ASP,SYD,1989,3,"8,449",121,65.4,"2,022","17,083,878","26,122,138"
ASP,SYD,1989,4,"8,078",118,62.5,"2,022","16,333,716","26,133,946"
ASP,SYD,1989,5,"7,349",121,56.6,"2,022","14,859,678","26,253,848"
ASP,SYD,1989,6,"9,237",122,69.8,"2,022","18,677,214","26,758,186"
ASP,SYD,1989,7,"12,459",135,82.2,"2,022","25,192,098","30,647,321"
ASP,SYD,1989,8,"7,343",85,78.2,"2,022","14,847,546","18,986,632"
ASP,SYD,1989,9,649,6,74.7,"2,022","1,312,278","1,756,731"
ASP,SYD,1989,10,"1,184",18,68.2,"2,022","2,394,048","3,510,334"
ASP,SYD,1989,11,"3,370",46,62.6,"2,022","6,814,140","10,885,208"
ASP,SYD,1989,12,"4,627",52,70.6,"2,022","9,355,794","13,251,833"
ASP,SYD,1990,1,"4,001",46,67.9,"2,022","8,090,022","11,914,613"
ASP,SYD,1990,2,"3,056",41,65.3,"2,022","6,179,232","9,462,836"
ASP,SYD,1990,3,"5,855",84,61.2,"2,022","11,838,810","19,344,461"
ASP,SYD,1990,4,"8,744",102,72.5,"2,022","17,680,368","24,386,714"
ASP,SYD,1990,5,"7,959",132,55.1,"2,022","16,093,098","29,207,074"
ASP,SYD,1990,6,"8,204",122,57.8,"2,022","16,588,488","28,699,806"
ASP,SYD,1990,7,"11,935",135,72.5,"2,022","24,132,570","33,286,303"
ASP,SYD,1990,8,"10,244",117,73.6,"2,022","20,713,368","28,143,163"
ASP,SYD,1990,9,"8,892",113,71.2,"2,022","17,979,624","25,252,281"
ASP,SYD,1990,10,"10,052",126,70.4,"2,022","20,325,144","28,870,943"
ASP,SYD,1990,11,"7,314",107,62.2,"2,022","14,788,908","23,776,379"
ASP,SYD,1990,12,"7,525",112,60.6,"2,022","15,215,550","25,108,168"
ASP,SYD,1991,1,"8,947",122,61.5,"2,022","18,090,834","29,415,990"
ASP,SYD,1991,2,"5,972",100,55.5,"2,022","12,075,384","21,757,449"
ASP,SYD,1991,3,"9,830",131,71.7,"2,022","19,876,260","27,721,423"
ASP,SYD,1991,4,"10,563",127,78.1,"2,022","21,358,386","27,347,485"
ASP,SYD,1991,5,"9,165",128,67.8,"2,022","18,531,630","27,332,788"
ASP,SYD,1991,6,"10,517",123,75.0,"2,022","21,265,374","28,353,832"
ASP,SYD,1991,7,"13,467",132,89.1,"2,022","27,230,274","30,561,475"
ASP,SYD,1991,8,"13,307",133,86.7,"2,022","26,906,754","31,034,318"
ASP,SYD,1991,9,"12,455",128,85.1,"2,022","25,184,010","29,593,431"
ASP,SYD,1991,10,"12,096",124,83.7,"2,022","24,458,112","29,221,161"
ASP,SYD,1991,11,"10,239",122,72.3,"2,022","20,703,258","28,635,212"
ASP,SYD,1991,12,"10,459",124,74.4,"2,022","21,148,098","28,424,863"
ASP,SYD,1992,1,"10,641",125,80.2,"2,022","21,516,102","26,828,057"
ASP,SYD,1992,2,"9,903",115,79.9,"2,022","20,023,866","25,061,159"
ASP,SYD,1992,3,"11,032",123,83.4,"2,022","22,306,704","26,746,647"
ASP,SYD,1992,4,"10,711",120,78.4,"2,022","21,657,642","27,624,543"
ASP,SYD,1992,5,"10,842",125,75.2,"2,022","21,922,524","29,152,293"
ASP,SYD,1992,6,"10,202",119,75.2,"2,022","20,628,444","27,431,441"
ASP,SYD,1992,7,"13,421",130,85.7,"2,022","27,137,262","31,665,417"
ASP,SYD,1992,8,"12,392",125,82.1,"2,022","25,056,624","30,519,639"
ASP,SYD,1992,9,"11,384",121,81.7,"2,022","23,018,448","28,174,355"
ASP,SYD,1992,10,"12,606",132,83.5,"2,022","25,489,332","30,526,146"
ASP,SYD,1992,11,"12,283",121,80.4,"2,022","24,836,226","30,890,828"
ASP,SYD,1992,12,"11,439",124,75.2,"2,022","23,129,658","30,757,524"
ASP,SYD,1993,1,"12,412",125,79.1,"2,022","25,097,064","31,728,273"
ASP,SYD,1993,2,"11,188",112,78.8,"2,022","22,622,136","28,708,294"
ASP,SYD,1993,3,"13,852",125,87.1,"2,022","28,008,744","32,156,997"
ASP,SYD,1993,4,"12,924",122,88.1,"2,022","26,132,328","29,662,120"
ASP,SYD,1993,5,"12,509",124,78.5,"2,022","25,293,198","32,220,634"
ASP,SYD,1993,6,"12,386",122,78.5,"2,022","25,044,492","31,903,811"
ASP,SYD,1993,7,"15,191",138,88.3,"2,022","30,716,202","34,786,186"
ASP,SYD,1993,8,"15,788",141,88.4,"2,022","31,923,336","36,112,371"
ASP,SYD,1993,9,"14,128",132,84.0,"2,022","28,566,816","34,008,114"
ASP,SYD,1993,10,"15,926",145,86.0,"2,022","32,202,372","37,444,619"
ASP,SYD,1993,11,"15,381",145,82.6,"2,022","31,100,382","37,651,794"
ASP,SYD,1993,12,"14,482",146,77.9,"2,022","29,282,604","37,589,992"
ASP,SYD,1994,1,"14,969",151,78.0,"2,022","30,267,318","38,804,254"
ASP,SYD,1994,2,"13,109",124,82.5,"2,022","26,506,398","32,128,967"
ASP,SYD,1994,3,"15,527",132,89.3,"2,022","31,395,594","35,157,440"
ASP,SYD,1994,4,"14,946",133,85.2,"2,022","30,220,812","35,470,437"
ASP,SYD,1994,5,"13,970",139,77.1,"2,022","28,247,340","36,637,276"
ASP,SYD,1994,6,"13,908",133,79.6,"2,022","28,121,976","35,329,116"
BME,PER,1984,1,573,12,72.5,"1,677","960,921","1,325,408"
BME,PER,1984,2,814,17,69.3,"1,677","1,365,078","1,969,810"
BME,PER,1984,3,311,7,67.3,"1,677","521,547","774,958"
BME,PER,1984,4,399,10,58.3,"1,677","669,123","1,147,724"
BME,PER,1984,5,455,9,74.6,"1,677","763,035","1,022,835"
BME,PER,1984,6,388,9,59.5,"1,677","650,676","1,093,573"
BME,PER,1984,7,326,6,81.1,"1,677","546,702","674,109"
BME,PER,1984,8,716,15,74.9,"1,677","1,200,732","1,603,113"
BME,PER,1984,9,641,12,82.6,"1,677","1,074,957","1,301,401"
BME,PER,1984,10,453,8,82.4,"1,677","759,681","921,943"
BME,PER,1984,11,220,4,82.1,"1,677","368,940","449,379"
BME,PER,1984,12,430,9,70.5,"1,677","721,110","1,022,851"
BME,PER,1985,1,391,8,72.9,"1,677","655,707","899,461"
BME,PER,1985,2,400,8,76.6,"1,677","670,800","875,718"
BME,PER,1985,3,278,6,66.8,"1,677","466,206","697,913"
BME,PER,1985,4,499,12,67.1,"1,677","836,823","1,247,128"
BME,PER,1985,5,706,14,77.6,"1,677","1,183,962","1,525,724"
BME,PER,1985,6,334,9,65.6,"1,677","560,118","853,838"
BME,PER,1985,7,297,6,83.0,"1,677","498,069","600,083"
BME,PER,1985,8,"1,602",30,79.8,"1,677","2,686,554","3,366,609"
BME,PER,1985,9,831,15,83.7,"1,677","1,393,587","1,664,978"
BME,PER,1985,10,707,11,86.3,"1,677","1,185,639","1,373,857"
BME,PER,1985,11,523,9,77.5,"1,677","877,071","1,131,705"
BME,PER,1985,12,373,6,84.0,"1,677","625,521","744,668"
BME,PER,1986,1,564,10,80.1,"1,677","945,828","1,180,809"
BME,PER,1986,2,579,10,82.2,"1,677","970,983","1,181,245"
BME,PER,1986,3,852,14,86.1,"1,677","1,428,804","1,659,470"
BME,PER,1986,4,662,11,82.2,"1,677","1,110,174","1,350,577"
BME,PER,1986,5,587,10,82.7,"1,677","984,399","1,190,325"
BME,PER,1986,6,914,16,82.5,"1,677","1,532,778","1,857,913"
BME,PER,1986,7,962,17,86.7,"1,677","1,613,274","1,860,754"
BME,PER,1986,8,819,15,80.8,"1,677","1,373,463","1,699,830"
BME,PER,1986,9,761,12,88.5,"1,677","1,276,197","1,442,031"
BME,PER,1986,10,"2,795",48,79.4,"1,677","4,687,215","5,903,293"
BME,PER,1986,11,417,7,79.4,"1,677","699,309","880,742"
BME,PER,1986,12,650,11,82.0,"1,677","1,090,050","1,329,329"
BME,PER,1987,1,512,9,75.9,"1,677","858,624","1,131,257"
BME,PER,1987,2,436,7,84.0,"1,677","731,172","870,443"
BME,PER,1987,3,654,10,87.2,"1,677","1,096,758","1,257,750"
BME,PER,1987,4,"1,028",18,82.1,"1,677","1,723,956","2,099,825"
BME,PER,1987,5,498,9,76.0,"1,677","835,146","1,098,876"
BME,PER,1987,6,619,10,87.2,"1,677","1,038,063","1,190,439"
BME,PER,1987,7,"1,270",22,90.5,"1,677","2,129,790","2,353,359"
BME,PER,1987,8,"1,151",21,85.7,"1,677","1,930,227","2,252,307"
BME,PER,1987,9,"1,029",17,91.6,"1,677","1,725,633","1,883,879"
BME,PER,1987,10,579,8,96.5,"1,677","970,983","1,006,200"
BME,PER,1987,11,679,10,90.5,"1,677","1,138,683","1,258,213"
BME,PER,1987,12,600,13,71.9,"1,677","1,006,200","1,399,444"
BME,PER,1988,1,747,13,82.7,"1,677","1,252,719","1,514,775"
BME,PER,1988,2,713,12,83.5,"1,677","1,195,701","1,431,977"
BME,PER,1988,3,704,10,96.4,"1,677","1,180,608","1,224,697"
BME,PER,1988,4,"1,051",18,86.9,"1,677","1,762,527","2,028,224"
BME,PER,1988,5,643,15,64.4,"1,677","1,078,311","1,674,396"
BME,PER,1988,6,"1,859",37,82.1,"1,677","3,117,543","3,797,251"
BME,PER,1988,7,"2,266",45,85.1,"1,677","3,800,082","4,465,431"
BME,PER,1988,8,"2,077",41,82.6,"1,677","3,483,129","4,216,863"
BME,PER,1988,9,"2,098",38,87.1,"1,677","3,518,346","4,039,433"
BME,PER,1988,10,"1,971",38,79.2,"1,677","3,305,367","4,173,443"
BME,PER,1988,11,"1,462",27,76.6,"1,677","2,451,774","3,200,749"
BME,PER,1988,12,"1,742",30,79.2,"1,677","2,921,334","3,688,553"
BME,PER,1989,1,"1,627",30,76.7,"1,677","2,728,479","3,557,339"
BME,PER,1989,2,"1,017",24,59.8,"1,677","1,705,509","2,852,022"
BME,PER,1989,3,"1,528",32,68.3,"1,677","2,562,456","3,751,766"
BME,PER,1989,4,"2,197",37,81.3,"1,677","3,684,369","4,531,819"
BME,PER,1989,5,"2,515",45,75.8,"1,677","4,217,655","5,564,189"
BME,PER,1989,6,"3,044",52,78.4,"1,677","5,104,788","6,511,209"
BME,PER,1989,7,"5,736",92,85.0,"1,677","9,619,272","11,316,791"
BME,PER,1989,8,"2,733",43,85.2,"1,677","4,583,241","5,379,391"
BME,PER,1989,9,57,1,73.1,"1,677","95,589","130,765"
BME,PER,1989,10,"2,275",33,88.4,"1,677","3,815,175","4,315,809"
BME,PER,1989,11,"3,351",55,80.1,"1,677","5,619,627","7,015,764"
BME,PER,1989,12,"2,761",46,81.0,"1,677","4,630,197","5,716,293"
BME,PER,1990,1,"2,748",46,82.8,"1,677","4,608,396","5,565,696"
BME,PER,1990,2,"1,939",39,68.6,"1,677","3,251,703","4,740,092"
BME,PER,1990,3,"1,328",29,65.5,"1,677","2,227,056","3,400,085"
BME,PER,1990,4,"2,089",38,78.1,"1,677","3,503,253","4,485,599"
BME,PER,1990,5,"2,045",39,72.6,"1,677","3,429,465","4,723,781"
BME,PER,1990,6,"2,798",47,82.2,"1,677","4,692,246","5,708,328"
BME,PER,1990,7,"4,963",78,85.8,"1,677","8,322,951","9,700,409"
BME,PER,1990,8,"3,621",58,84.8,"1,677","6,072,417","7,160,869"
BME,PER,1990,9,"2,925",48,82.3,"1,677","4,905,225","5,960,176"
BME,PER,1990,10,"3,130",50,84.1,"1,677","5,249,010","6,241,391"
BME,PER,1990,11,"1,771",30,79.7,"1,677","2,969,967","3,726,433"
BME,PER,1990,12,"1,989",31,86.1,"1,677","3,335,553","3,874,045"
BME,PER,1991,1,"1,667",28,78.9,"1,677","2,795,559","3,543,167"
BME,PER,1991,2,"1,351",24,78.9,"1,677","2,265,627","2,871,517"
BME,PER,1991,3,"2,179",40,75.6,"1,677","3,654,183","4,833,575"
BME,PER,1991,4,"2,604",45,79.9,"1,677","4,366,908","5,465,467"
BME,PER,1991,5,"3,519",64,75.8,"1,677","5,901,363","7,785,439"
BME,PER,1991,6,"3,990",65,84.6,"1,677","6,691,230","7,909,255"
BME,PER,1991,7,"4,940",81,84.2,"1,677","8,284,380","9,838,931"
